"AMACode,Description,AMAFee,MedicareItem,ScheduleFee,",
"AA007,""PROFESSIONAL ATTENDANCE, by a GENERAL PRACTITIONER on NOT MORE THAN ONE PATIENT ON ONE OCCASION - EACH ATTENDANCE in unsociable hours if: ",
"AP075,""CONSIDERATION OF WRITTEN, PHONE/ VIDEOCONFERENCE, FAXED OR EMAILED INFORMATION with examination of ELECTRONICALLY/DIGITALLY TRANSMITTED X-RAYS and the furnishing of an opinion (with or without a short written report) by similar means.",
 | ,
" | - complex:  conducted by a recognised specialist or consultant physician"",225,,,,",
"AP080,""CONSIDERATION OF WRITTEN, PHONE/ VIDEOCONFERENCE, FAXED OR EMAILED INFORMATION with examination of ELECTRONICALLY/DIGITALLY TRANSMITTED X-RAYS and the furnishing of an opinion (with or without a short written report) by similar means.",
 | ,
" | - simple:  conducted by a medical practitioner other than a recognised specialist or consultant physician"",146,,,,",
"AP085,""CONSIDERATION OF WRITTEN, PHONE/ VIDEOCONFERENCE, FAXED OR EMAILED INFORMATION with examination of ELECTRONICALLY/DIGITALLY TRANSMITTED X-RAYS and the furnishing of an opinion (with or without a short written report) by similar means.",
 | ,
" | - complex:  conducted by a medical practitioner other than a recognised specialist or consultant physician"",176,,,,",
"AP090,""CONSIDERATION OF WRITTEN, PHONE/ VIDEOCONFERENCE, FAXED OR EMAILED INFORMATION with EXAMINATION OF ELECTRONICALLY/DIGITALLY TRANSMITTED PHOTOGRAPHS OR LIKE IMAGES and the furnishing of an opinion (with or without a short written report) by similar means.",
 | ,
" | - simple:  conducted by a recognised specialist or consultant physician"",176,,,,",
"AP095,""CONSIDERATION OF WRITTEN, PHONE/ VIDEOCONFERENCE, FAXED OR EMAILED INFORMATION with EXAMINATION OF ELECTRONICALLY/DIGITALLY TRANSMITTED PHOTOGRAPHS OR LIKE IMAGES and the furnishing of an opinion (with or without a short written report) by similar means.",
 | ,
" | - complex:  conducted by a recognised specialist or consultant physician"",225,,,,",
"AP100,""CONSIDERATION OF WRITTEN, PHONE/ VIDEOCONFERENCE, FAXED OR EMAILED INFORMATION with EXAMINATION OF ELECTRONICALLY/DIGITALLY TRANSMITTED PHOTOGRAPHS OR LIKE IMAGES and the furnishing of an opinion (with or without a short written report) by similar means.",
 | ,
" | - simple:  conducted by a medical practitioner other than a recognised specialist or consultant physician"",146,,,,",
"AP105,""CONSIDERATION OF WRITTEN, PHONE/ VIDEOCONFERENCE, FAXED OR EMAILED INFORMATION with EXAMINATION OF ELECTRONICALLY/DIGITALLY TRANSMITTED PHOTOGRAPHS OR LIKE IMAGES and the furnishing of an opinion (with or without a short written report) by similar means.",
 | ,
" | - complex:  conducted by a medical practitioner other than a recognised specialist or consultant physician"",176,,,,",
"AP110,""VIDEO consultation by a GENERAL PRACTITIONER on NOT MORE THAN ONE PATIENT ON ONE OCCASION—each attendance in unsociable hours if:",
 | (a) the attendance is requested by the patient or a responsible person in the same unbroken after?hours period; and,
" | (b) the patient’s medical condition requires urgent assessment"",525,92210,161.75,,",
"AP112,""VIDEO consultation by a GENERAL PRACTITIONER for AN OBVIOUS PROBLEM characterised by the straightforward nature of the task that requires a short patient history and, if required, limited management",
 | ,
" | "",44,,,,",
"AP113,""VIDEO consultation by A GENERAL PRACTITIONER, lasting LESS THAN 20 MINUTES if the attendance includes any of the following that are clinically relevant:",
 | (a) taking a SHORT patient history;,
 | (b) arranging any necessary investigation,
 | (c) implementing a management plan;,
 | (d) providing appropriate preventative health care,
 | ,
" | "",89,,,,",
"AP114,""VIDEO consultation by a GENERAL PRACTITIONER, lasting AT LEAST 20 MINUTES if the attendance includes any of the following that are clinically relevant:",
 | (a) taking a DETAILED patient history;,
 | (b) arranging any necessary investigation;,
 | (c) implementing a management plan;,
 | (d) providing appropriate preventative health care.,
" | "",162,,,,",
"AP115,""VIDEO consultation by a GENERAL PRACTITIONER, lasting AT LEAST 40 MINUTES if the attendance includes any of the following that are clinically relevant:",
 | (a) taking an EXTENSIVE patient history;,
 | (b) arranging any necessary investigation;,
 | (c) implementing a management plan;,
 | (d) providing appropriate preventative health care.,
" | "",250,,,,",
"AP116,""PHONE attendance by a GENERAL PRACTITIONER lasting LESS THAN 6 MINUTES for AN OBVIOUS PROBLEM characterised by the straightforward nature of the task that requires a short patient history and, if required, limited management"",44,91890,18.2,91892,11",
"AP117,""PHONE attendance by a GENERAL PRACTITIONER lasting AT LEAST 6 MINUTES if the attendance includes any of the following that are clinically relevant:",
 | (a) taking a SHORT patient history;,
 | (b) arranging any necessary investigation;,
 | (c) implementing a management plan;,
" | (d) providing appropriate preventative health care"",89,91891,39.75,91893,21",
"AP118,""NOTE: When claiming this service against the MBS, items 91892 (OMPs) and 91894 (GPs) are restricted to the attendance being performed from a practice location in Modified Monash areas 6 or 7. ",
 | ,
" | PHONE consultation by a GENERAL PRACTITIONER lasting AT LEAST 20 MINUTES, if the attendance includes any of the following that are clinically relevant:",
 | (a) taking a DETAILED patient history;,
 | (b) arranging any necessary investigation;,
 | (c) implementing a management plan;,
 | (d) providing appropriate preventative health care,
" | "",162,,,,",
"AP119,""NOTE: When claiming this service against the MBS, items 91892 (OMPs) and 91894 (GPs) are restricted to the attendance being performed from a practice location in Modified Monash areas 6 or 7. ",
 | ,
" | PHONE consultation by a GENERAL PRACTITIONER, lasting AT LEAST 40 MINUTES if the attendance includes any of the following that are clinically relevant:",
 | (a) taking an EXTENSIVE patient history;,
 | (b) arranging any necessary investigation;,
 | (c) implementing a management plan;,
 | (d) providing appropriate preventative health care.,
" | "",250,,,,",
"AP160,""VIDEO consultation by MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) for a health assessment of a patient who is OF ABORIGINAL OR TORRES STRAIT ISLANDER DESCENT - this item or item AA525 not more than once in a 9 month period"",410,92004,224.4,,",
"AP161,""VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician), for PREPARATION of a GP MANAGEMENT PLAN for a patient (other than a service associated with a service to which any of items AA584 to AA670 apply)"",295,92024,152.5,,",
"AP162,""VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) to COORDINATE the development of TEAM CARE ARRANGEMENTS for a patient (other than a service associated with a service to which any of items AA584 to AA670 apply"",255,92025,120.85,,",
"AP163,""VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician), to CONTRIBUTE to a multidisciplinary care plan prepared by another provider or a REVIEW of a multidisciplinary care plan prepared by another provider (other than a service associated with a service to which any of items AA584 to AA670 apply"",118,92026,74.4,,",
"AP164,""VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician, to CONTRIBUTE to:",
" | (a) a multidisciplinary care plan for a patient in A RESIDENTIAL AGED CARE FACILITY, prepared by that facility, or to a REVIEW of such a plan prepared by such a facility; or",
" | (b) a multidisciplinary care plan prepared for a patient by another provider before the patient is discharged from a hospital, or to a review of such a plan prepared by another provider (other than a service associated with a service to which items AA584 to AA670 apply"",118,92027,74.4,,",
"AP165,""VIDEO consultation attendance by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) to REVIEW or COORDINATE a REVIEW of:",
 | (a) a GP MANANGEMENT PLAN prepared by a general practitioner (or an associated general practitioner) to which items AA545 or AP161 applies; or,
 | (b) TEAM CARE ARRANGEMENTS which have been coordinated by the general practitioner (or an associated general practitioner) to which items AA555 or AP162 applies,
 | ,
" | "",148,92028,76.15,,",
"AP174,""NOTE: When claiming this service against the MBS, item 92116 is restricted to successfully completed mental health skills training. ",
 | ,
" | VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) of AT LEAST 20 MINUTES BUT LESS THAN 40 MINUTES in duration for the preparation of a GP MENTAL HEALTH TREATMENT PLAN for a patient (not being a service associated with a service to which items AA584 to AA670, AP910, AP177 or AP181 apply)",
 | ,
" | "",245,92112,75.8,,",
"AP175,""NOTE: When claiming this service against the MBS, item 92117 is restricted to successfully completed mental health skills training. ",
 | ,
" | VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) of AT LEAST 40 MINUTES in duration for the preparation of a GP MENTAL HEALTH TREATMENT PLAN for a patient (not being a service associated with a service to which items AA584 to AA670, AA910, AP177 or AP181 apply)",
" | "",285,92113,111.6,,",
"AP176,""VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) to REVIEW a GP MENTAL HEALTH TREATMENT PLAN which the general practitioner, or an associated general practitioner has prepared, or to review a Psychiatrist Assessment and Management Plan (not being a service associated with a service to which items AA584 to AA670, AA910, AP177 or AP181 apply)",
 | ,
" | "",240,92114,75.8,,",
"AP177,""VIDEO consultation by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) in relation to a MENTAL DISORDER and of AT LEAST 20 MINUTES in duration, involving taking relevant history and identifying the presenting problem (to the extent not previously recorded), providing treatment and advice and, if appropriate, referral for other services or treatments, and documenting the outcomes of the consultation (not being a services associated with a service to which items AA901, AA902, AA905, AP174, AP175, AP176 or AP180 apply)",
" | "",205,92115,75.8,,",
"AP180,""PHONE attendance by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) to REVIEW a GP MENTAL HEALTH TREATMENT PLAN which the general practitioner, or an associated general practitioner has prepared, or to review a Psychiatrist Assessment and Management Plan (not being a service associated with a service to which items AA584 to AA670, AA910, AP177 or AP181 apply)",
" | "",240,92126,75.8,,",
"AP181,""PHONE attendance by a MEDICAL PRACTITIONER (including a GENERAL PRACTITIONER, but not including a specialist or consultant physician) in relation to a MENTAL DISORDER and of AT LEAST 20 MINUTES in duration, involving taking relevant history and identifying the presenting problem (to the extent not previously recorded), providing treatment and advice and, if appropriate, referral for other services or treatments, and documenting the outcomes of the consultation (not being a services associated with a service to which items AA901, AA902, AA905, AP174, AP175, AP176 or AP180 apply)",
